"Subject" "Activity" "Variable" "Average"
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.853956592073171
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.795626198384146
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.583772317445122
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.507735205778384
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.741745724698171
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.547150855443902
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.501568435233384
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.711431340356707
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.643469519361585
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.609408057377744
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.805543465588415
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.637655155092835
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.605854882622652
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.845111060762195
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.664354428856403
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.760711411006098
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.711194539920732
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.709336168176829
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.684504735744512
15 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.751696527195122
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.277887440374317
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0158567888309016
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.107263924445355
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.668161498298634
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.649947067892896
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.603819902386066
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.700906130308743
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.0605235993797814
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.0402075536234973
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.971156432131147
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.964727519945355
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.945294028639344
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0775488885374317
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00884018328270218
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00143730005564208
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.72786174352459
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.735080198043716
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.767873049380055
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0122341446725137
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0724444803980874
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0730144651530055
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.799534450491803
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.810124133715847
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.737629967961749
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.107361614801257
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0416615668939617
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0539470410873497
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.858298719153005
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.86957312057377
16 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.837039926065574
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.700885147341803
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.671572147098798
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.660989948160437
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.656969045058415
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.661844530506831
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.605646725307104
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.744662041612022
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.748627001551913
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.752302172079235
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.73477673661306
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.738434398105464
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.782089515344262
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.789780147036612
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.815962130027322
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.756286641721311
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.804991831502732
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.809421448142077
16 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.756993640724044
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.27344147274375
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0180888559772812
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.109111919458969
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.550867932263844
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.507275258134
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.613217322774375
17 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.668613344125
17 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" 0.01046225616875
17 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.0223722077328125
17 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.9695361643125
17 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.9570481696875
17 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.94542101409375
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.08251105141625
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00885228208375
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" 0.003826532875875
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.635949363671875
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.6209185283575
17 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.78668123990625
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.01284166884445
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0833880991568063
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0745157818036562
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.7250048879375
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.73173270325
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.681002221107187
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.109084058157187
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0390296211270938
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0504091215649062
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.75779255871875
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.80093311453125
17 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.7804575046875
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.600723904619781
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.545947390043031
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.67938986181875
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.533671600249375
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.519062339910625
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.609007944529688
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.675134742364062
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.65093749483125
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.7744940495625
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.628899885682187
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.614345425693125
17 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.79753323615625
17 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.690246842451563
17 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.7428462089375
17 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.68792205428125
17 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.737661758785625
17 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.72779753184375
17 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.708869113253125
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.277950050208333
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0138932613754167
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.109786077604167
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.992370654583333
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.965205728333333
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.976352307916667
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.901097859791667
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.17504772675
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" -0.284880580416667
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.986674910208333
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.970555891666667
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.973160545416667
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0740394237708333
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00607092773104167
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00478813832875
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.993627979375
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.987195772291667
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.991061698958333
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.026848276775
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.07819643980625
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0937536148541667
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.985719333333333
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.985762623125
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.985666489166667
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.099654922875
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0401207685420833
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0537865145708333
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.992357467708333
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.993025651041667
17 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.993543291041667
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.992157217708333
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.973701284375
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.982664512083333
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.992433994583333
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.962714830416667
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.974056181875
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.993660824583333
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.9868704575
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.989427028125
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.994178642291667
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.988578176875
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.991258490416667
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.985134202708333
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.987405592708333
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.986429749791667
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.986027005208333
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.984919989375
17 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.986650575625
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.27795824
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.01729741093
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.110021546
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.991705206333333
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.939095257
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.950753017666667
18 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.962581161666667
18 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.180018835666667
18 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.0783976787
18 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.995679798333333
18 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.97557713
18 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.973759297333333
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0756560724
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.01212352927
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" 0.000426343527333333
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.989808125333333
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.968781037
18 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.989064151666667
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0259236282933333
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0744458279666667
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0854533145
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.950461505666667
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.977660980333333
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.962330311666667
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0981970214
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0397930495333333
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.053319608
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.976198165666667
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.991806091
18 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.982765702666667
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.990052909
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.949811015333333
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.972738081666667
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.992469808333333
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.937087901
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.943508302333333
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.989649728
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.969070922
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.986778406666667
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.990952901666667
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.970764276333333
18 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.990011026
18 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.953668505666667
18 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.982765614333333
18 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.966466455666667
18 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.950392071666667
18 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.975029833666667
18 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.964431652333333
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.276177377784431
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0172818741561907
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.107940757511976
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.667932305209581
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.599095553763473
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.679216670329341
18 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.694792777095808
18 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.0010301843263473
18 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.0910314168113772
18 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.978742766586826
18 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.968999955598802
18 "STANDING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.958147490299401
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0776448301356287
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.0129534445262126
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" 0.000886467423302994
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.711725557065868
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.711788469131737
18 "STANDING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.834520665329341
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.038430136020509
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0672248771926647
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0913241464640719
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.791426443721557
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.759370761556886
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.72614680991018
18 "STANDING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0940621740320958
